Codigo;Detalle;Stock;Precio
479;VENTO ESM. SINT. AZUL MARINO (PACK X 4) X 1L.;0.00;11480.70
480;VENTO ESM. SINT. AZUL MARINO (PACK X 6) X 250CC.;4.00;3582.18
481;VENTO ESM. SINT. AZUL MARINO X 4L.;0.00;42217.23
482;VENTO ESM. SINT. AZUL MARINO (PACK X 4) X 500CC.;1.00;6653.61
483;VENTO ESM. SINT. CEDRO (PACK X 4) X 1L.;0.00;11480.70
484;VENTO ESM. SINT. CEDRO (PACK X 6) X 250CC.;0.00;3582.18
485;VENTO ESM. SINT. CEDRO X 4L.;0.00;42217.23
486;VENTO ESM. SINT. CEDRO (PACK X 4) X 500CC.;0;6653.61
487;VENTO ESM. SINT. VERDE INGLES (PACK X 4)X 1 L.;3.00;11480.70
488;VENTO ESM. SINT. VERDE INGLES X 18 L.;0.00;179289.51
489;VENTO ESM. SINT. VERDE INGLES (PACK X 6) X 250CC.;3.00;3582.18
490;VENTO ESM. SINT. VERDE INGLES X 4LTS.;1.00;42217.23
491;VENTO ESM. SINT. VERDE INGLES (PACK X 4) X 500 CC.;4.00;6653.61
492;VENTO ESM. SINT. BEIGE (PACK X 4) X 1 L.;0;11480.70
493;VENTO ESM. SINT. BEIGE (PACK X 6) X 250CC.;1.00;3582.18
494;VENTO ESM. SINT. BEIGE X 4LTS.;0.00;42217.23
495;VENTO ESM. SINT. BEIGE (PACK X 4) X 500 CC.;0;6653.61
496;VENTO ESM. SINT. MARRON TABACO (PACK X 4) X 1 L.;1.00;11480.70
497;VENTO ESM. SINT. MARRON TABACO (PACK X 6) X 250CC.;0.00;3582.18
498;VENTO ESM. SINT. MARRON TABACO X 4LTS.;0.00;42217.23
499;VENTO ESM. SINT. MARRON TABACO (PACK X 4) X 500 CC.;0.00;6653.61
500;VENTO ESM. SINT. NEGRO (PACK X 4) X 1 L.;22.25;43256.93
501;VENTO ESM. SINT. NEGRO (PACK X 6) X 250CC.;0;3582.18
502;VENTO ESM. SINT. NEGRO X 4LTS.;3.00;42217.23
503;VENTO ESM. SINT. NEGRO (PACK X 4) X 500CC.;9.00;6653.61
504;VENTO ESM. SINT. BLANCO MATE (PACK X 4) X 1 L.;0;11480.70
505;VENTO ESM. SINT. BLANCO MATE X 4LTS.;2.00;42327.64
506;VENTO ESM. SINT. BLANCO MATE (PACK X 4) X 500 CC.;0.00;6653.15
507;VENTO ESM. SINT. NEGRO MATE (PACK X 4) X 1 L.;0.00;11480.70
508;VENTO ESM. SINT. NEGRO MATE X 4LTS.;2.00;42217.23
509;VENTO ESM. SINT. NEGRO MATE (PACK X 4) X 500 CC.;0.00;6609.88
510;ANTIPOLILLAS (CAJA X 12 SOBRES);0.00;66.72
511;HORMIKILL POLVO X 250 GRS;0;4294.03
512;MATA CUCARACHAS GEL (CAJA 14 U. X 6 GRS.)(QK TOX);0;2989.33
513;MATA CUCARACHAS CEBADERO X 6;0.00;1052.72
514;PEGATRAP CHICA (CAJA 15 X 2);0.00;5766.28
515;PEGATRAP GRANDE (CAJA 5 X 2);0.00;15071.08
516;RATICIDA QUICK KILLER (CAJA 36 SOBRES X 50 GRS.);0;1369.38
517;RATICIDA QUICK KILLER (CEBO X 200 GRS);0;10684.31
518;RATICIDA QUICK KILLER CEBO BLISTER X 100 GRS;0.00;4310.06
519;ENTONADOR VENTO AMARILLO X 120 CC  CAJA X 6 U.;15.00;2276.59
521;ENTONADOR VENTO AZUL X 120 CC  CAJA X 6 U.;17.00;2276.59
523;ENTONADOR VENTO BERMELLON X 120 CC  CAJA X 6 U.;17.00;2276.59
525;ENTONADOR VENTO CEDRO X 120 CC  CAJA X 6 U.;8.00;2276.59
527;ENTONADOR VENTO MARRON X 120 CC  CAJA X 6 U.;17.00;2276.59
529;ENTONADOR VENTO NARANJA X 120 CC  CAJA X 6 U.;18.00;2276.59
531;ENTONADOR VENTO NEGRO X 120 CC  CAJA X 6 U.;13.00;2276.59
533;ENTONADOR VENTO OCRE X 120 CC CAJA X 6 U.;19.00;2276.59
535;ENTONADOR VENTO SIENA X 120 CC  CAJA X 6 U.;0.00;2276.59
537;ENTONADOR VENTO VERDE CLARO X 120 CC  CAJA X 6 U.;13.00;2276.59
539;ENTONADOR VENTO VERDE OSCURO X 120 CC  CAJA X 6 U.;2.00;2276.59
541;ENTONADOR VENTO VIOLETA X 120 CC  CAJA X 6 U.;10.00;2276.59
543;FIJADOR SELLADOR VENTO X 1 L (PACK X 4);5.00;4270.36
544;FIJADOR SELLADOR VENTO X 10 LS;3.00;27333.28
545;FIJADOR SELLADOR VENTO X 20 LS;4.00;49958.93
546;FIJADOR SELLADOR VENTO X 4 LS;6.00;13573.97
547;VENTO LADRILLOS X 1 LS (PACK X 4);7.00;5127.18
548;VENTO LADRILLOS X 10 LS;2.00;35489.03
549;VENTO LADRILLOS X 20 LS;2.00;67023.03
550;VENTO LADRILLOS X 4 LS;3.00;17001.23
551;REMOVEDOR GEL X  1 LT.;0;12396.72
552;REMOVEDOR GEL X 4LTS.;0.00;42702.93
553;REMOVEDOR GEL X 500 CC.;7.00;8109.89
554;RODILLO EPOXI X 10 CM. (CAJA1 X 20);0;605.70
555;RODILLO EPOXI X 17 CM. (CAJA X 14);0;781.17
556;RODILLO EPOXI X 22CM. (CAJA X 12);0;869.26
557;RODILLO MINI EPOXI Nº 10 (BOLSA X 20);2.00;1263.29
558;RODILLO MINI EPOXI Nº 5 (BOLSA X 20);34.00;985.04
559;RODILLO MINI EPOXI Nº 8 (BOLSA X 20);33.00;1179.09
560;RODILLO MULTIUSO Nº 17 (BOLSA X 12);0;5207.34
571;RODILLO MINI FORRADO  5CM. (BOLSA X 20);16.00;1141.05
572;RODILLO MINI FORRADO  8CM. (BOLSA X 20);39.00;1270.74
573;RODILLO MINI FORRADO 11CM. (BOLSA X 20);43.00;1413.67
575;OF.- RODILLO SIMIL/LANA SUPER 17CM. (CAJA X 14);0;4286.54
576;RODILLO SIMIL/LANA SUPER X 22CM. (CAJA X 12);0;4789.08
577;SANITIZANTE GEL AL 70% (CAJA 15 X 900CC);0.00;640.13
578;SANITIZANTE GEL AL 70% EN BIDON (CAJA 4 X 4 LTS);0.00;6459.80
579;OF.- THINNER ESPECIAL 15BOT.X900 CC.-PVC;57.00;3862.44
580;THINNER ESPECIAL BIDON X 4 LTS. (CAJA X 4);0.00;17616.85
581;THINNER ESPECIAL X 200 LTS.;0.00;793699.12
582;THINNER ORO BIDON X 4 LTS. (CAJA X 4);0.00;21760.76
583;THINNER SELLO DE ORO X 200 LTS.;0.00;955912.28
584;THINNER SELLO DE ORO 15 X 900 CC;22.00;4971.55
585;TINTA ALGARROBO (PACK X 6) X 60 C.C.;1.00;1929.23
586;TINTA CAOBA (PACK X 6) X 60 C.C.;8.00;1929.23
587;TINTA CEDRO (PACK X 6) X 60 C.C.;0.00;1929.23
588;TINTA NOGAL (PACK X 6) X 60 C.C.;7.00;1929.23
589;TINTA PETIRIBI (PACK X 6) X 60 C.C.;11.00;1929.23
590;TINTA ROBLE CLARO (PACK X 6) X 60 C.C.;9.00;1929.23
591;TINTA ROBLE OSCURO (PACK X 6) X 60 C.C.;3.00;1929.23
592;TINTA VIRARO (PACK X 6) X 60 C.C.;8.00;1929.23
593;TINTA WENGUE (PACK X 6) X 60 C.C.;10.00;1929.23
594;VENDAS P/ PARED 1 M X 25;9.00;19301.21
595;VENDAS P/ PARED 20 CM X 25;0;4135.97
596;VIRUTA FINA 10 PAQ.X 250 GRS.;0;4657.52
597;VIRUTA FINA 10 PAQ.X 330 GRS.;0;5474.98
598;VIRUTA GRUESA 10 PAQ. X 250 GRS.;0;4657.52
599;VIRUTA GRUESA 10PAQ. X 330GMS.;0.00;5474.98
600;VIRUTA MEDIANA 10 PAQ.X 250 GRS.;23.00;4657.52
601;VIRUTA MEDIANA 10 PAQ.X 330 GRS.;0;5474.98
604;YESO PREGO T/ PARIS CAJA 10 PAQ.X 1 KG.;0;1070.96
605;ADN 4 MM;0.00;2799.87
606;ADN 420S  6 MM ACINDAR;0.00;5873.10
607;ADN 420S  8 MM ACINDAR;0.00;9957.39
608;ADN 420S 10 MM ACINDAR;0.00;15512.56
609;ADN 420S 12 MM ACINDAR;0.00;22321.24
610;ADN 420S 16 MM ACINDAR;0.00;39358.96
611;ADN 420S 20 MM ACINDAR;0.00;61498.37
612;ADN 420S 25 MM ACINDAR;0.00;95322.46
613;ADN 420S 32 MM ACINDAR;0.00;169600.50
614;H.  LISO DE  6 M.M.;0;6091.37
615;H.  LISO DE  8 M.M.;0.00;10393.82
616;H.  LISO DE 10 M.M.;0;16192.47
617;H.  LISO DE 12 M.M.;0;23627.93
618;H.  LISO DE 16 M.M.;0.00;41575.26
619;H.  LISO DE 20 M.M.;0.00;65645.16
620;H.  LISO DE 25 M.M.;0.00;101749.99
621;PLANCHUELAS 1/2" X 1/8";17.00;6158.68
622;H.  LISO DE 14 M.M.;0.00;32773.50
623;PLANCHUELAS 1/2" X 3/16";21.00;9246.37
624;PLANCHUELAS 5/8" X 1/8";5.00;7752.15
625;PLANCHUELAS 5/8" X 3/16";0.00;11255.86
626;PLANCHUELAS 5/8" X 1/4";0.00;14206.17
627;PLANCHUELAS 3/4" X 1/8";5.00;8309.57
628;PLANCHUELAS 3/4" X 3/16";8.00;12414.75
629;PLANCHUELAS 3/4" X 1/4";20.00;16059.76
630;PLANCHUELAS 3/4" X 5/16";0.00;20101.59
631;PLANCHUELAS 7/8" X 1/8";20.00;9626.87
632;PLANCHUELAS 7/8" X 3/16";2.00;14345.93
633;PLANCHUELAS 7/8" X 1/4";0;19706.29
634;PLANCHUELAS 1" X 1/8";23.00;11353.36
635;PLANCHUELAS 1" X 3/16";24.00;15863.46
636;PLANCHUELAS 1" X 1/4";0.00;20543.19
637;PLANCHUELAS 1" X 5/16";0.00;27048.51
638;PLANCHUELAS 1" X 3/8";0.00;32475.17
639;PLANCHUELAS 1" X 1/2";0.00;43300.23
640;PLANCHUELAS 1 1/4" X 1/8";18.00;13987.32
641;PLANCHUELAS 1 1/4" X 3/16";15.00;19655.84
642;PLANCHUELAS 1 1/4" X 1/4";0.00;25421.56
643;PLANCHUELAS 1 1/4" X 5/16";0.00;33831.84
644;PLANCHUELAS 1 1/4" X 3/8";0.00;40586.90
645;PLANCHUELAS 1 1/4" X 1/2";0.00;54097.02
646;PLANCHUELAS 1 1/2" X 1/8";10.00;15958.94
647;PLANCHUELAS 1 1/2" X 3/16";8.00;24059.59
648;PLANCHUELAS 1 1/2" X 1/4";0.00;30642.93
649;PLANCHUELAS 1 1/2" X 5/16";0.00;38178.07
650;PLANCHUELAS 1 1/2" X 3/8";0.00;46004.05
651;PLANCHUELAS 1 1/2" X 1/2";0.00;68030.80
652;PLANCHUELAS 1 3/4" X 3/16";1.00;31177.11
653;PLANCHUELAS 1 3/4" X 1/4";0.00;39853.75
654;PLANCHUELAS 1 3/4" X 5/16";0.00;49824.54
655;PLANCHUELAS 1 3/4" X 3/8";0.00;59118.85
656;PLANCHUELAS 1 3/4" X 1/2";0.00;78825.14
657;PLANCHUELAS 2" X 1/8";17.00;22242.43
658;PLANCHUELAS 2" X 3/16";0;31726.93
659;PLANCHUELAS 2" X 1/4";0.00;40396.48
660;PLANCHUELAS 2" X 5/16";0.00;49515.45
661;PLANCHUELAS 2" X 3/8";0.00;58652.75
662;PLANCHUELAS 2" X 1/2";0.00;78166.35
663;PLANCHUELAS 2" X 5/8";0.00;112619.94
664;PLANCHUELAS 2" X 3/4";0.00;148746.63
665;PLANCHUELAS 2 1/2" X 1/8";0.00;29547.56
666;PLANCHUELAS 2 1/2" X 3/16";0.00;43918.77
667;PLANCHUELAS 2 1/2" X 1/4";0.00;56295.27
668;PLANCHUELAS 2 1/2" X 5/16";0.00;61104.06
669;PLANCHUELAS 2 1/2" X 3/8";0.00;72675.22
670;CLAVOS PUNTA PARIS 7";0;4553.49
671;PLANCHUELAS 2 1/2" X 1/2";0.00;112619.94
672;PLANCHUELAS 2 1/2" X 5/8";0.00;154929.57
673;PLANCHUELAS 2 1/2" X 3/4";0.00;185909.01
674;PLANCHUELAS 3" X 1/8";0.00;35450.83
675;PLANCHUELAS 3" X 3/16";0.00;52471.58
676;PLANCHUELAS 3" X 1/4";0.00;68436.49
677;PLANCHUELAS 3" X 5/16";0.00;72675.22
678;PLANCHUELAS 3" X 3/8";0.00;86409.63
679;PLANCHUELAS 3" X 1/2";0.00;135149.81
680;PLANCHUELAS 3" X 5/8";0.00;185941.39
681;PLANCHUELAS 3" X 3/4";0.00;223103.76
682;PLANCHUELAS 3" X 1";0.00;315359.97
683;PLANCHUELAS 4" X 3/16";0.00;77043.96
684;PLANCHUELAS 4" X 1/4";0.00;99153.63
685;PLANCHUELAS 4" X 5/16";0.00;123950.13
686;PLANCHUELAS 4" X 3/8";0.00;148746.63
687;PLANCHUELAS 4" X 1/2";0.00;180591.92
688;PLANCHUELAS 4" X 5/8";0.00;225239.89
689;PLANCHUELAS 4" X 3/4";0.00;270270.22
690;PLANCHUELAS 4" X 1";0.00;381084.01
691;PLANCH PERFORADA 1 1/4" X 3/16" RED 12;6.00;21396.70
692;PLANCH PERFORADA  1" X 3/16" RED 10;63.00;18233.70
693;PLANCH PERFORADA 1 1/4" X 3/16" RED 14;0.00;22196.34
694;PLANCH PERFORADA 1 1/2" X 3/16" RED 14;0.00;27585.39
695;PLANCH PERFORADA  1" X 3/16" RED 12;40.00;17473.96
696;CAÑOS EST. 3 1/2" X 4;0.00;121133.79
697;PLANCH PERFORADA 1 1/4" X 3/16" CUAD 9/16";0.00;7492.16
698;PLANCHUELAS 1 3/4" X 1/8";0.00;19740.15
699;PLANCHUELAS 4" X 1/8";0.00;47069.95
700;PLANCH PERFORADA 1 1/4" X 3/16" CUAD 1/2";0;7233.26
701;PLANCH PERFORADA 1" X 3/16" CUAD 1/2";0.00;6161.39
702;ANGULOS 5/8" X 1/8";0;13982.94
703;ANGULOS 3/4" X 1/8";30.00;15356.51
704;ANGULOS 7/8" X 1/8";8.00;18331.49
705;ANGULOS 1" X 1/8";25.00;19857.70
706;ANGULOS 1" X 3/16";28.00;27237.84
707;ANGULOS 1 1/4" X 1/8";24.00;25656.15
708;ANGULOS 1 1/4" X 3/16";23.00;35424.93
709;ANGULOS 1 1/2" X 1/8";14.00;29548.26
710;ANGULOS 1 1/2" X 3/16";8.00;43926.92
712;ANGULOS 1 1/2" X 1/4";0.00;53740.94
713;ANGULOS 1 3/4" X 1/8";0.00;36326.36
714;ANGULOS 1 3/4" X 3/16";0;51956.56
715;ANGULOS 1 3/4" X 1/4";0.00;63374.15
716;ANGULOS 2" X 1/8";0;42715.24
717;ANGULOS 2" X 3/16";38.00;58502.37
718;ANGULOS 2" X 1/4";0.00;74467.02
719;ANGULOS 2" X 5/16";0.00;92031.72
720;ANGULOS 2" X 3/8";0.00;152161.10
721;ANGULOS 2 1/4" X 3/16";0.00;65076.92
722;ANGULOS 2 1/4" X 1/4";0.00;88431.13
723;ANGULOS 2 1/2" X 3/16" X 6 MTS;0.00;77639.15
724;ANGULOS 2 1/2" X 1/4" X 6 MTS;0.00;96411.91
725;ANGULOS 2 1/2" X 3/8";0.00;206008.23
726;ANGULOS 3" X 1/4" X 6 MTS;0.00;139829.48
728;ANGULOS 3" X 5/16" X 6 MTS;0.00;166507.47
729;ANGULOS 3" X 3/8" X 6 MTS;0.00;198398.42
730;ANGULOS 3 1/2" X 3/8" X 6 MTS;0.00;233969.07
731;ANGULOS 3 1/2" X 1/2" X 6 MTS;0.00;293706.51
732;ANGULOS 4" X 5/16" X 6 MTS;0.00;220643.27
733;ANGULOS 4" X 3/8" X 6 MTS;0.00;257220.50
734;ANGULOS 4" X 1/2" X 6 MTS;0.00;343073.36
735;ANGULOS 4" X 1/4" X 6 MTS;0.00;201424.82
736;ANGULOS 1/2" X 1/8";19.00;10395.22
737;ANGULOS 3" X 3/16" X 6 MTS;0.00;102303.41
738;ANGULOS 3 1/2" X 5/16" X 6 MTS;0.00;199318.34
739;ANGULOS 1" X 1/4";0.00;58793.10
740;ANGULOS 1 1/4" X 1/4";0.00;65959.44
741;CAÑOS EST. 10 X 10 X 0,9;0.00;5507.41
742;CAÑOS EST. 10 X 10 X 1,2;15.00;7755.65
743;CAÑOS EST. 12 X 12 X 0,9;0.00;6051.34
744;CAÑOS EST. 40 X 100 X 3,2;0.00;101246.15
745;CAÑOS EST. 12 X 12 X 1,2;18.00;8100.07
746;CAÑOS EST. 12 X 12 X 1,6;0.00;10680.09
747;CAÑOS EST. 15 X 15 X 0,9;0.00;6903.01
748;CAÑOS EST. 15 X 15 X 1,2;11.00;9352.12
749;CAÑOS EST. 15 X 15 X 1,6;0.00;11725.05
750;CAÑOS EST. 20 X 20 X 0,9;0.00;9268.38
751;CAÑOS EST. 20 X 20 X 1,2;0.00;12684.61
752;CAÑOS EST. 10 X 40 X 1,2;0.00;15848.07
753;CAÑOS EST. 20 X 20 X 1,6;0.00;15709.78
754;CAÑOS EST. 25 X 25 X 0,9;0.00;11697.14
755;CAÑOS EST. 25 X 25 X 1,2;7.00;15848.07
756;CAÑOS EST. 25 X 25 X 1,6;0.00;19969.13
757;CAÑOS EST. 30 X 30 X 0,9;0.00;14097.98
758;CAÑOS EST. 30 X 30 X 1,2;13.00;19167.05
759;CAÑOS EST. 30 X 30 X 1,6;15.00;24228.47
760;CAÑOS EST. 35 X 35 X 0,9;0.00;16526.75
761;CAÑOS EST. 35 X 35 X 1,2;0.00;22513.67
762;CAÑOS EST. 35 X 35 X 1,6;0.00;28487.81
763;CAÑOS EST. 40 X 40 X 0,9;0.00;18955.51
764;CAÑOS EST. 40 X 40 X 1,2;8.00;25832.64
765;CAÑOS EST. 40 X 40 X 1,6;11.00;32774.82
766;CAÑOS EST. 50 X 50 X 1,2;0.00;32498.24
767;CAÑOS EST. 50 X 50 X 1,6;9.00;41293.51
768;CAÑOS EST. 60 X 60 X 1,2;0.00;39163.84
769;CAÑOS EST. 60 X 60 X 1,6;0.00;49848.03
770;CAÑOS EST. 60 X 60 X 2;0.00;55433.49
771;CAÑOS EST. 80 X 80 X 2;0.00;75579.86
772;CAÑOS EST. 80 X 80 X 3,2;0.00;113588.54
773;CAÑOS EST. 40 X 40 X 3,2;0.00;57854.95
774;CAÑOS EST. 50 X 50 X 3,2;0.00;69546.46
775;CAÑOS EST. 100 X 100 X 2;0.00;96612.37
776;CAÑOS EST. 70 X 70 X 1,6;0.00;58649.55
777;CAÑOS EST. 80 X 80 X 1,6;0.00;66406.61
778;CAÑOS EST. 45 X 45 X 1,2;0.00;29179.26
779;CAÑOS EST. 100 X 100 X 3,2;0.00;148828.18
780;CAÑOS EST. 50 X 50 X 2;0.00;45868.30
781;CAÑOS EST. 40 X 40 X 2;0.00;36303.12
782;CAÑOS PASAMANO 36 X 57 X 1.2 M.M.;0.00;25348.18
783;PLANCHUELAS 5" X 1";0.00;527986.50
784;CAÑOS PASAMANO 26 X 51 X 1.2 M.M.;0.00;22391.37
785;CH NEGRA L.C. 4 M.M. 1,50 X 6;0.00;602838.68
786;OVALADO 14 X 30 X 1.2 M.M.;0.00;12381.98
787;CAÑOS EST 50 X 50 X 5.49 X 6.40;0.00;240111.83
788;CAÑOS EST. 1/2" X 0,9;0.00;5576.26
789;CAÑOS EST. 1/2" X 1,2;0.00;7480.62
790;CAÑOS EST. 5/8" X 0,9;0.00;6232.88
791;CAÑOS EST. 5/8" X 1,2;0.00;8340.07
792;CAÑOS EST. 5/8" X 1,6;0.00;10680.09
793;CAÑOS EST. 3/4" X 0,9;0.00;7015.71
794;CAÑOS EST 3/4" X 1,2;0.00;9710.64
795;CAÑOS EST. 3/4" X 1,6;0.00;11864.64
796;CAÑOS EST. 7/8" X 0,9;0.00;8151.71
797;CAÑOS EST. 7/8" X 1,2;0.00;11035.57
798;CAÑOS EST. 7/8" X 1,6;0.00;13912.01
799;CAÑOS EST. 1" X 0,9;0.00;9380.05
800;CAÑOS EST. 1" X 1,2;0.00;12703.66
801;CAÑOS EST. 1" X 1,6 M.M. X 6,40 MTS;0.00;17369.27
802;CAÑOS EST. 1 1/8" X 0,9;0.00;10440.88
803;CAÑOS EST. 1 1/8" X 1,2;0.00;14382.20
804;CAÑOS EST. 1 1/4" X 0,9;0.00;11808.81
806;CAÑOS EST. 1 1/4" X 1,2;0.00;16069.34
807;CAÑOS EST. 1 1/4" X 1,6;0.00;20356.34
808;CAÑOS EST. 1 3/8" X 1,2;0.00;17147.57
809;CAÑOS EST. 1 3/8" X 2;0.00;24283.36
810;CAÑOS EST. 1 1/2" X 0,9;0.00;14265.49
811;CAÑOS EST. 1 1/2" X 1,2;0.00;19415.97
812;CAÑOS EST. 1 1/2" X 1,6;0.00;24615.68
813;CAÑOS EST. 1 3/4" X 0,9;0.00;16666.33
814;CAÑOS EST. 1 3/4" X 1,2;0.00;22762.60
815;CAÑOS EST. 1 3/4" X 1,6;0.00;28902.69
816;CAÑOS EST. 2" X 0,9;0.00;19095.09
817;CAÑOS EST. 2" X 1,2;0.00;25613.35
818;CAÑOS EST. 2" X 1,6;0.00;33189.69
820;CAÑOS EST. 2 1/4" X 1,2;0.00;29455.85
821;CAÑOS EST. 2 1/4" X 1,6;0.00;37476.69
822;CAÑOS EST. 2 1/2" X 1,2;0.00;32802.47
823;CAÑOS EST. 2 1/2" X 1,6;0.00;41736.04
824;CAÑOS EST. 3" X 1,2;0.00;39468.07
825;CAÑOS EST. 3" X 1,6;0.00;50330.67
826;CAÑOS EST. 4" X 1,6;0.00;67790.09
827;CAÑOS EST. 4" X 2;0.00;74737.33
828;CAÑOS EST. 4" X 3,2;0.00;118120.51
829;CAÑOS EST. 4 1/2" X 3,2;0.00;128245.12
830;CAÑOS EST  5" X 2;0.00;101790.07
831;CAÑOS EST  5" X 3,2;0.00;152710.13
832;PERFIL "C"  50 X 25 X 10 X 1,6 X 6MTS LARGO;0.00;23947.55
833;CAÑOS EST 2 1/2" X 2;0.00;47674.94
834;MALLA Q754 15 X 15 X 12 M.M. (2.40 X 6 MTS);0.00;525133.64
835;CAÑOS EST 2" X 2;0.00;37250.03
836;CAÑOS EST 3" X 2;0.00;57718.47
837;CAÑOS EST 3 1/2" X 1,6;0.00;60047.26
838;CAÑOS EST. 2" X 3,2;0.00;53997.94
839;CAÑO GALV 2 X 1.6 X 6.2MTS;0.00;37450.57
840;CAÑO GALV 3/4 X 1.2;0.00;10237.98
841;CAÑOS EST. 10 X 20 X 0,9;0.00;7015.71
842;CAÑOS EST. 10 X 20 X 1,2;28.00;9463.80
843;CAÑOS EST. 10 X 30 X 0,9;0.00;9380.05
844;CAÑOS EST. 10 X 30 X 1,2;0.00;12446.13
845;CAÑOS EST. 15 X 20 X 0,9;0.00;8040.04
846;CAÑOS EST. 15 X 20 X 1,2;0.00;10841.97
847;CAÑOS EST. 15 X 25 X 0,9;0.00;9268.38
848;CAÑOS EST. 15 X 25 X 1,2;0.00;12501.45
849;CAÑOS EST. 15 X 30 X 0,9;0.00;10468.81
850;CAÑOS EST. 15 X 30 X 1,2;14.00;14188.59
851;CH. INOX A 430 1 1,25 X 2,50;0.00;142928.95
852;CAÑOS EST. 20 X 30 X 0,9;0.00;11669.22
853;CAÑOS EST. 20 X 30 X 1,2;21.00;15682.13
854;CAÑOS EST. 20 X 30 X 1,6;0.00;19775.52
855;CLAVOS PUNTA PARIS 5";0;4553.49
856;CAÑOS EST. 20 X 40 X 0,9;0.00;13958.40
857;CAÑOS EST. 20 X 40 X 1,2;0.00;18973.44
858;CAÑOS EST. 20 X 40 X 1,6;0.00;24007.21
859;CAÑOS EST. 20 X 50 X 1,2;13.00;22292.41
860;CAÑOS EST. 20 X 50 X 1,6;0;28167.26
861;CAÑOS EST. 20 X 60 X 1,2;7.00;24892.27
862;PLANCHUELAS 1/2" X 1/4";0.00;13162.36
863;CAÑOS EST. 30 X 40 X 0,9;0.00;16387.16
864;CAÑOS EST. 30 X 40 X 1,2;27.00;22292.41
865;CAÑOS EST. 30 X 40 X 1,6;1.00;28238.89
866;CAÑOS EST. 30 X 50 X 0,9;0.00;18760.09
867;CAÑOS EST. 30 X 50 X 1,2;0.00;25632.39
868;CAÑOS EST. 30 X 50 X 1,6;0.00;32470.58
869;CAÑOS EST. 60 X 100 X 1,6;0.00;66406.61
870;CAÑOS EST. 30 X 60 X 1,2;15.00;28875.03
871;CAÑOS EST. 30 X 60 X 1,6;10.00;36702.27
872;CAÑOS EST. 30 X 70 X 1,2;17.00;32194.00
873;CAÑOS EST. 30 X 70 X 1,6;17.00;40906.30
874;CAÑOS EST. 40 X 50 X 1,2;0.00;28875.03
875;CAÑOS EST. 40 X 60 X 1,2;0.00;31391.91
876;CAÑOS EST. 40 X 60 X 1,6;15.00;40906.30
877;CAÑOS EST. 40 X 80 X 1,2;0.00;38776.62
878;CAÑOS EST. 40 X 80 X 1,6;14.00;49762.22
879;CAÑOS EST. 40 X 80 X 2;0.00;54888.33
880;CAÑOS EST. 40 X 100 X 2;0.00;65395.16
881;CAÑOS EST. 50 X 100 X 2;0.00;70078.64
882;CAÑOS EST. 60 X 100 X 2;0.00;75579.86
883;CAÑOS EST. 20 X 60 X 1,6;0.00;32470.58
884;CAÑOS EST. 40 X 50 X 1,6;0;36702.27
885;CAÑOS EST. 60 X 80 X 1,6;0.00;58659.18
886;CAÑOS EST. 50 X 100 X 3,2;0.00;110888.64
887;CAÑOS EST. 60 X 120 X 2;0.00;86402.28
888;CAÑOS EST. 20 X 50 X 0,9;0.00;16465.19
889;CAÑOS EST. 40 X 100 X 1,2;0.00;44612.47
890;CAÑOS EST. 40 X 100 X 1,6;0.00;58105.78
891;SIERRA CALADORA 580 W;0.00;208492.58
892;CAÑOS EST. 20 X 100 X 1,2;0.00;38776.62
893;CAÑOS EST. 20 X 100 X 1,6;0.00;49350.11
894;CAÑOS EST. 25 X 50 X 1,6;0.00;30596.09
895;CAÑOS EST. 20 X 60 X 0,9;0.00;18760.09
896;CAÑOS EST. 30 X 60 X 0,9;0.00;14639.62
897;RUEDA QUITYPON DE 120;0.00;15769.52
898;CAÑOS EST. 15 X 30 X 1,6;0.00;17645.85
899;CAÑOS EST. 80 X 100 X 2;0.00;83261.75
900;CAÑOS EST. 80 X 100 X 3,2;0.00;133307.43
901;CAÑOS EST. 80 X 120 X 3,2;0.00;154914.47
903;CAÑOS EST. 50 X 100 X 1,6;0;64110.05
904;CAÑOS EST. 60 X 120 X 1,6;0.00;81202.24
905;CAÑOS EST. 60 X 140 X 1,6;0.00;90410.78
906;CAÑOS EST. 50 X 70 X 1,6;0.00;49362.25
907;TF-UNION SIMPLE FUSION 110 MM;0.00;23543.11
908;CAÑOS EST. 40 X 60 X 2;0.00;45843.52
909;CAÑOS EST. 80 X 120 X 1,6;0.00;89527.87
910;CAÑOS EST. 20 X 30 X 2;0.00;22352.42
911;CAÑOS EST. 20 X 100 X 2;0.00;55507.83
918;CLAVOS ESPIRALADOS 3";0;5587.53
920;PERFIL"C" GALVA. 80 X 40 X 15 X 1,6 X METRO;0.00;6544.60
921;PERFIL"C" GALVA. 120 X 50 X 15 X 2 X METRO;0.00;10705.52
922;PERFIL"C" GALVA. 140 X 60 X 20 X 2 X METRO;0.00;12844.64
926;AS-SELLO ANTIFUGAS;0.00;16.16
933;CARETA WARRIOR TECH 9-13 NEGRA;0.00;293476.75
936;HIERRO TEE 3/4" X 1/8";0.00;19222.86
937;HIERRO TEE 7/8" X 1/8";0.00;22686.20
938;HIERRO TEE 1" X 1/8";0.00;25413.17
939;HIERRO TEE 1 1/4" X 1/8";0.00;31829.76
940;HIERRO TEE 1 1/4" X 3/16";0.00;45744.73
941;HIERRO TEE 1 1/2" X 1/8";0.00;36862.64
